body,number,time,user
"Ajouter dans un village de montagne des complexes de luxe est un non sens, et contraire à l'esprit du Vercors.
Dommage que certains pensent encore que ce modèle économique est viable dans un monde où les ressources sont limitées, où la planète se meurt de notre sur exploitation de la nature, où le tout béton est devenu invivable, et où l'argent dirige les décisions politiques avant le bon sens .
Les grands projets doivent faire concensud avec les citoyens, les locaux, les gens qui vont subir tous les impacts négatifs de long termes. Rentrer dans l'équation aussi tous ceux qui ne pourront s'exprimer ( l'environnement, la nature, les animaux, ...) 
Triste de voir que seul l'appât du gain motivé certains , sans prendre soin de l'eco système ( humain, nature) qui est en équilibre fragile.
Content de voir que des personnes peuvent encore s'exprimer pour donner leur avis sur ces projets fous et démesurés.",2550,2025-04-28 23:40:00,Anonymisé
Contre !,2549,2025-04-28 23:40:00,Anonyme
Je vote CONTRE le projet Parker à VDL qui me paraît anti ecologique et d'un autre temps.,2548,2025-04-28 23:39:00,Anonyme
"Contre .
A 100% contre  le projet du basketteur  qui en a rien a faire des gens de Villard !",2547,2025-04-28 23:33:00,Anonyme
"J'aurais appréciée pourvoir contribuer avec des données justifiées et sérieuses.
L'investisseur se contente d'un ""show"" à Lyon où il invite les 2 maires concernés et fervents soutiens de ces 2 projets démesurés. Chacun y a son intérêt.
Je n'ai trouvé que des données documentées sur différents items impactés par ces projets immobiliers  lors de conférences et présentations de Vercors citoyens.
Ce qui interroge .
Des élus prônent le développement économique à tout prix mais vendent leur activité pour transformation en résidence secondaire : ils ne croient guère au modèle qu'ils défendent!
D'autres font venir des entreprises de l'Est de l'Europe pour leurs travaux de rénovation et crient à la nécessité de faire travailler les jeunes d'ici!
Il y a des mélanges d'intérêts privés et de projets spéculatifs......
Et tout cela au détriment de la qualité de vie de tous les habitants des 4 montagnes à qui on agite la peur de l'après neige.
Notre environnement change, et la population se transforme.
Le développement du Vercors doit se faire en tenant compte de ses deux paramètres.
Les projets de l'âge d'or du ski et du béton n'ont plus leur place dans le Vercors.
Soyons ambitieux et innovants.
Revoyons ensemble un projet commun et résilient sur des bases transparentes et non en agitant le rouleau compresseur de la DSP à sauver à tout prix.
Le déssouchage du terrain de Corrençon pour accueillir le projet des Arolles impose une volonté de contrôler le moindre travaux/ décision sur ces projets.
restons vigilants à les mettre en place",2546,2025-04-28 23:32:00,Anonymisé
Halte à la bétonisation et à la disneylandisation de nos montagnes et nos campagnes ! Les loisirs d'avenir sont déjà disponibles : s'aventurer sur les chemins le nez au vent et l'émerveillement au rdv !,2545,2025-04-28 23:32:00,Anonyme
"Pas d'accord pour ce projet immobilier qui n'est pas justifié économiquement et n'est destiné qu'a faire des profits immédiats sans vision à long terme de ce que vont devenir les batiments quand il n'y aura pas assez de neige pour remplir les lits .
Et quand bien même une telle démesure pour 3 mois de saison sachant que le concept 'station 4 saisons ' pour moi rien est mentionné nul part sur ce qui sera proposé pour attirer les touristes-clients les 3 autres saisons. 

C'est pourquoi je suis contre ce projet.",2544,2025-04-28 23:31:00,Anonyme
Halte à la bétonisation et à la disneylandisation de nos montagnes et nos campagnes ! Les loisirs d'avenir sont déjà disponibles : s'aventurer sur les chemins le nez au vent et l'émerveillement au rdv !,2543,2025-04-28 23:31:00,Anonyme
"Bonjour
Je suis défavorable à ce projet qui est un non sens écologique et tres peu inclusif. Le territoire du Vercors n'a pas besoin de ces investisseurs ! C'est un non sens pour le territoire, pour la population et l'économie locale 
Merci pour cette appel à contributions. Espérant que nos avis seront réellement pris en compte. 
Bonne journée",2542,2025-04-28 23:30:00,Anonyme
CONTRE CE PROJET ABSURDE DESTRUCTEUR DE LA NATURE,2541,2025-04-28 23:26:00,Anonymisé
"Ce projet va en totale opposition avec l’évolution climatique qui réduit les périodes et les volumes d'enneigement. Villard de Lans n'est pas situé en haute montagne avec un domaine skiable gigantesque. Quel sera l'usage du milieu montagnard après une telle augmentation de la fréquentation (de la surfréquentation de cette zone située en cul de sac) ? Les questions de circulation automobile et transports en commun ne sont pas pris en compte. Quelle desserte ?. Quel impact du trafic sur la santé ? Comment les places de stationnement supprimées seront-elles compensées, hormis en s'étendant sur des zones naturelles et en les rendant payantes à la fois aux occupants et aux pendulaires venant profiter de la station ? Quels commerces seront créés pour approvisionner ces futurs occupants ?",830,2025-04-07 17:18:00,Anonyme
Je souhaite donner mon avis favorable à la réalisation de ce projet estimant qu il participera au maintien de la fréquentation touristique au balcon de villard en toute saison en s intégrant parfaitement dans le paysage,829,2025-04-07 17:07:00,Anonyme
"Le projet obère la sécurité des occupants des immeubles existants de la suite bâtimentaire du Balcon de Villard de Lans. En cas d'incendie, l'accès des sapeurs-pompiers serait gravement compromis par la seule voirie restante dès lors que les occupants tenteraient d'évacuer cet ensemble résidentiel. La continuité non recoupée du vide situé sous la toiture et accueillant les machineries de VMC et d'ascenseurs permettrait au feu de se propager d'une extrémité à l'autre de ces volumes avec une grande rapidité.",828,2025-04-07 16:58:00,Anonyme
"Je souhaite exprimer mon soutien au projet Ananda Resort à Villard-de-Lans, porté par Tony Parker. Ce projet ambitieux représente une réelle opportunité pour redynamiser le plateau du Vercors, en particulier le secteur du pied des pistes.


Avec l’évolution du tourisme de montagne, il est essentiel d’imaginer des structures capables de diversifier l’offre, allonger les saisons et renforcer l’attractivité du territoire. L’implantation d’un complexe hôtelier 4 étoiles, combiné à des activités indoor et des commerces, va dans ce sens : création d’emplois locaux, hausse de la fréquentation, retombées économiques positives pour l’ensemble des acteurs du territoire.

C’est en osant ce type d’initiatives que nous pourrons garantir un avenir durable à notre montagne, à condition bien sûr qu’elles soient menées dans le respect de l’environnement et avec une concertation locale.",827,2025-04-07 16:00:00,Anonyme
"Contre le projet qui n'apporte aucune contre partie à notre commune.
Il faudrait d'abord que les accès à la station et la gestion du parking soient supportés financièrement par station etn on par la commune et les contribuables",826,2025-04-07 15:23:00,Anonyme
Je suis pour ce projet ça va re dynamiser Le Balcon de Villard et si le projet ne va pas au bout il va falloir que la commune rembourse une certaine somme et les impôts locaux risque fort d’augmenter,825,2025-04-07 15:16:00,Anonyme
Je suis pour le Projet Ananda sur la commune de Villard de Lans qui à mon sens donnera un nouvel élan à la station et plus particulièrement à la cote 2000.,824,2025-04-07 15:09:00,Anonymisé
Je  me.pose la question sur une sur fréquentation touristique envers la faune et la flore et la protection de biodiversité sur le parcours,823,2025-04-07 14:43:00,Anonyme
Je pense que ce projet apporte un plus à Villard,822,2025-04-07 14:41:00,Anonyme
Favorable au projet de développement économique de la station . Approche 4 saisons,821,2025-04-07 13:32:00,Anonyme
"Le projet semble à contre courant des perspectives économiques des stations de moyenne montage en lien avec l'évolution du réchauffement climatique. Bien que peu de risque soit porté par la commune, finir avec des appartement partiellement fantôme n'est pas réjouissant pour les amoureux de la montagne que je suis. 

Je suis contre le projet",660,2025-04-04 13:27:00,Anonymisé
Opposé à toute nouvelle construction au clos de la balme,659,2025-04-04 13:04:00,Anonymisé
"Je suis contre ce projet.

La priorité doit être d'investir dans l'existant. 
Pas de construire une résidence dont rien de va dans le concept, et qui aurait un impact environnemental désastreux : eau, assainissement, gravats, impact carbone.

Il n'y a qu'à lire les rapports environnements pour comprendre que le projet doit être revu en profondeur",658,2025-04-04 12:32:00,Anonyme
Bonjour ce serait bien si la station évolue sinon nous allons tout perdre moi je suis d'accord avec le projet Tony Parker,657,2025-04-04 12:30:00,Anonymisé
"Me voilà bien triste de voir ce type de projet se développer sur un lieu dont je garde un excellent souvenir. 
J'ai passé de nombreux séjours en colonie de vacances à Corrençon, l'hiver mais aussi l'été et je  me souviens d'un lieu très familial et préservé. 
Je n'arrive pas à comprendre comment on peut imaginer bétonner et détruire des espaces naturels, pomper les ressources locales pour attirer des étrangers dans une station où il n'y a plus de neige du fait du réchauffement climatique. 
C'est tellement grave de penser que cela est encore possible aujourd'hui et laisser faire ça...
Il n'y a donc que le profit qui compte? La vie des habitants (au sens large car j'y inclus toutes les espèces) est gravement menacé par ce type de projets et c'est irréversible. 
C'est totalement anachronique. 
Bien sûr, vous le justifierez par des retours économiques et donnerez peut être quelques gages de ""verdissement"" (greenwashing) mais avez vous réellement conscience des enjeux? 
Messieurs les investisseurs, mettez votre argent pour aider les gens, les entreprises pour décarboner, vivre mieux, etc...il y a tant à faire. Avez vous vraiment besoin d'en avoir toujours plus? et êtes vous prêt pour cela à tout détruire, sans aucune empathie ni respect pour le vivant? 
J'espère grandement que la mobilisation citoyenne des habitants permettra d'empêcher ce type de projet de voir  le jour.",656,2025-04-04 12:30:00,Anonymisé
"Me voilà bien triste de voir ce type de projet se développer sur un lieu dont je garde un excellent souvenir. 
J'ai passé de nombreux séjours en colonie de vacances à Corrençon, l'hiver mais aussi l'été et je  me souviens d'un lieu très familial et préservé. 
Je n'arrive pas à comprendre comment on peut imaginer bétonner et détruire des espaces naturels, pomper les ressources locales pour attirer des étrangers dans une station où il n'y a plus de neige du fait du réchauffement climatique. 
C'est tellement grave de penser que cela est encore possible aujourd'hui et laisser faire ça...
Il n'y a donc que le profit qui compte? La vie des habitants (au sens large car j'y inclus toutes les espèces) est gravement menacé par ce type de projets et c'est irréversible. 
C'est totalement anachronique. 
Bien sûr, vous le justifierez par des retours économiques et donnerez peut être quelques gages de ""verdissement"" (greenwashing) mais avez vous réellement conscience des enjeux? 
Messieurs les investisseurs, mettez votre argent pour aider les gens, les entreprises pour décarboner, vivre mieux, etc...il y a tant à faire. Avez vous vraiment besoin d'en avoir toujours plus? et êtes vous prêt pour cela à tout détruire, sans aucune empathie ni respect pour le vivant? 
J'espère grandement que la mobilisation citoyenne des habitants permettra d'empêcher ce type de projet de voir  le jour.",655,2025-04-04 12:27:00,Anonymisé
